episode,reward,length
209,-19.0,3678
210,-21.0,3056
211,-21.0,3528
212,-21.0,3540
213,-21.0,3056
214,-21.0,3168
215,-19.0,4270
216,-19.0,4111
217,-21.0,3296
218,-21.0,3128
219,-21.0,3296
220,-20.0,3367
221,-21.0,3597
222,-19.0,4021
223,-21.0,3558
224,-21.0,3300
225,-20.0,3719
226,-20.0,3590
227,-20.0,3367
228,-20.0,3350
229,-21.0,3296
230,-20.0,3351
231,-20.0,3620
232,-20.0,4523
233,-18.0,4713
234,-21.0,3168
235,-20.0,4077
236,-20.0,3481
237,-20.0,3519
238,-20.0,3617
239,-21.0,3056
240,-21.0,3056
241,-20.0,3367
242,-18.0,4293
243,-21.0,3674
244,-20.0,3556
245,-21.0,4085
246,-21.0,3488
247,-19.0,4245
248,-19.0,4223
249,-20.0,4074
250,-21.0,3131
251,-19.0,3995
252,-20.0,3590
253,-21.0,3245
254,-20.0,3891
255,-21.0,3056
256,-21.0,3056
257,-19.0,4133
258,-19.0,4522
259,-20.0,3350
260,-20.0,3645
261,-21.0,3131
262,-19.0,4124
263,-21.0,3056
264,-21.0,3056
265,-20.0,3644
266,-21.0,3168
267,-20.0,3367
268,-20.0,3367
269,-21.0,3056
270,-20.0,3637
271,-20.0,4183
272,-20.0,3778
273,-21.0,3304
274,-21.0,3424
275,-18.0,4238
276,-19.0,4101
277,-21.0,3056
278,-20.0,3350
279,-21.0,3131
280,-18.0,3977
281,-21.0,3056
282,-18.0,4402
283,-19.0,3661
284,-20.0,3534
285,-21.0,3056
286,-21.0,3056
287,-19.0,4165
288,-21.0,3128
289,-19.0,3940
290,-20.0,3607
291,-20.0,3516
292,-19.0,3733
293,-20.0,3966
294,-21.0,3131
295,-19.0,4060
296,-21.0,3416
297,-19.0,4032
298,-21.0,3168
299,-19.0,4049
300,-21.0,3429
301,-20.0,3367
302,-21.0,3489
303,-16.0,4849
304,-21.0,3756
305,-20.0,3554
306,-21.0,3128
307,-20.0,3481
308,-20.0,3367
309,-21.0,3948
310,-20.0,3666
311,-17.0,4684
312,-21.0,3355
313,-21.0,3624
314,-20.0,3367
315,-20.0,4681
316,-18.0,4179
317,-20.0,3778
318,-21.0,3467
319,-19.0,4032
320,-21.0,3363
321,-18.0,4604
322,-21.0,3168
323,-20.0,3367
324,-20.0,3367
325,-21.0,3243
326,-21.0,3531
327,-19.0,3734
328,-20.0,3554
329,-19.0,4040
330,-21.0,3168
331,-18.0,4180
332,-19.0,4664
333,-18.0,5039
334,-20.0,3367
335,-21.0,3688
336,-21.0,3579
337,-21.0,3392
338,-21.0,3392
339,-21.0,4087
340,-21.0,3430
341,-21.0,3131
342,-20.0,3772
343,-16.0,5365
344,-20.0,3810
345,-20.0,3896
346,-21.0,3597
347,-21.0,3131
348,-20.0,3821
349,-17.0,4640
350,-21.0,4716
351,-21.0,4152
352,-20.0,3479
353,-18.0,4713
354,-21.0,3929
355,-20.0,4580
356,-21.0,4108
357,-21.0,3536
358,-18.0,4773
359,-19.0,4825
360,-20.0,4308
361,-21.0,4205
362,-19.0,4171
363,-19.0,4259
364,-16.0,5398
365,-20.0,4172
366,-19.0,4565
367,-17.0,4661
368,-20.0,4095
369,-15.0,6417
370,-20.0,4721
371,-21.0,3859
372,-20.0,4316
373,-18.0,5131
374,-18.0,5330
375,-16.0,5826
376,-21.0,3272
377,-18.0,4753
378,-18.0,4708
379,-19.0,4225
380,-17.0,5507
381,-15.0,6469
382,-16.0,5616
383,-18.0,5286
384,-11.0,7075
385,-16.0,6487
386,-15.0,6190
387,-17.0,5286
388,-16.0,6511
389,-18.0,5234
390,-19.0,5382
391,-17.0,5342
392,-18.0,5426
393,-17.0,5861
394,-18.0,5661
395,-12.0,6990
396,-18.0,5301
397,-15.0,6255
398,-15.0,6547
399,-12.0,6736
400,-12.0,7037
401,-11.0,8489
402,-16.0,6638
403,-8.0,7826
404,-19.0,5467
405,-17.0,6281
406,-15.0,7201
407,-15.0,6633
408,-8.0,9139
409,-13.0,7400
410,-18.0,5449
411,-20.0,6057
412,-17.0,5870
413,-13.0,7675
414,-15.0,6550
415,-16.0,6630
416,-14.0,6339
417,-16.0,6792
418,-15.0,6723
419,-16.0,7312
420,-17.0,5076
421,-19.0,6212
422,-16.0,6927
423,-14.0,7321
424,-17.0,6860
425,-11.0,7544
426,-17.0,6442
427,-17.0,6305
428,-17.0,6170
429,-20.0,4360
430,-11.0,8194
431,-17.0,6174
432,-18.0,5862
433,-18.0,5339
434,-17.0,6294
435,-21.0,3782
436,-19.0,4821
437,-18.0,4713
438,-13.0,6674
439,-17.0,5693
440,-19.0,4883
441,-19.0,4802
442,-18.0,5117
443,-16.0,6812
444,-18.0,5792
445,-13.0,7011
446,-14.0,6594
447,-14.0,7067
448,-14.0,6715
449,-11.0,7195
450,-13.0,7238
451,-11.0,7451
452,-5.0,9400
453,-17.0,4494
454,-16.0,7106
455,-9.0,8399
456,-15.0,6724
457,-15.0,7175
458,-11.0,7368
459,-12.0,7089
460,-12.0,7504
461,-16.0,6707
462,-12.0,7894
463,-14.0,7574
464,-17.0,6480
465,-15.0,6376
466,-11.0,7727
467,-16.0,6772
468,-7.0,9793
469,-11.0,8966
470,-12.0,8061
471,-14.0,6123
472,-11.0,7567
473,-15.0,7864
474,-10.0,8164
475,-14.0,6930
476,-14.0,7186
477,-6.0,9903
478,-10.0,9343
