episode,reward,length
209,-19.0,5448
210,-21.0,3131
211,-21.0,4384
212,-20.0,5696
213,-19.0,5142
214,-19.0,4855
215,-21.0,3379
216,-21.0,4258
217,-21.0,3286
218,-21.0,3368
219,-21.0,4174
220,-20.0,4921
221,-21.0,5169
222,-18.0,5966
223,-20.0,5292
224,-21.0,3869
225,-19.0,4811
226,-21.0,3483
227,-21.0,3927
228,-21.0,4564
229,-18.0,6086
230,-21.0,4170
231,-18.0,6399
232,-21.0,5710
233,-21.0,5883
234,-20.0,6374
235,-18.0,6492
236,-20.0,5418
237,-20.0,6318
238,-21.0,4471
239,-20.0,4911
240,-19.0,6028
241,-19.0,5087
242,-18.0,5569
243,-20.0,4951
244,-18.0,7166
245,-20.0,5468
246,-19.0,7398
247,-17.0,6238
248,-19.0,6627
249,-19.0,6510
250,-19.0,7246
251,-19.0,6147
252,-21.0,6605
253,-17.0,8024
254,-20.0,5858
255,-15.0,8604
256,-18.0,7822
257,-20.0,6885
258,-19.0,8106
259,-17.0,6598
260,-17.0,8320
261,-20.0,8166
262,-19.0,5564
263,-16.0,7324
264,-14.0,8383
265,-16.0,7303
266,-18.0,6068
267,-20.0,4544
268,-19.0,4220
269,-20.0,3479
270,-21.0,4546
271,-16.0,6561
272,-17.0,5576
273,-20.0,5750
274,-19.0,5264
275,-15.0,8489
276,-17.0,6508
277,-16.0,7734
278,-19.0,5619
279,-14.0,6847
280,-18.0,6297
281,-18.0,6837
282,-18.0,6114
283,-20.0,3512
284,-20.0,4494
285,-20.0,4537
286,-21.0,4213
287,-21.0,6666
288,-19.0,7188
289,-20.0,6549
290,-18.0,7025
291,-16.0,7911
292,-19.0,6248
293,-17.0,8176
294,-16.0,7754
295,-20.0,4149
296,-17.0,6503
297,-20.0,4931
298,-16.0,6192
299,-19.0,5827
300,-20.0,5334
301,-16.0,7213
302,-17.0,7326
303,-18.0,6664
304,-21.0,3243
305,-18.0,5994
306,-17.0,7622
307,-5.0,10195
308,-16.0,6803
309,-17.0,8183
310,-19.0,6662
311,-19.0,4289
312,-7.0,10289
313,-16.0,9134
314,-17.0,8855
315,-16.0,10047
316,-14.0,9168
317,-21.0,5337
318,-16.0,8300
319,-20.0,9186
320,-16.0,7846
321,-18.0,7074
322,-17.0,6606
323,-19.0,8485
324,-14.0,8779
325,-11.0,9009
326,-19.0,5856
327,-13.0,8220
328,-18.0,7019
329,-18.0,8539
330,-16.0,7890
331,-16.0,6922
332,-19.0,7216
333,-17.0,7240
334,-19.0,7712
335,-21.0,5175
336,-11.0,10286
337,-16.0,8849
338,-15.0,8330
339,-13.0,8303
340,-19.0,6088
341,-15.0,8962
342,-16.0,9648
343,-14.0,8735
344,-19.0,4185
345,-19.0,5450
346,-18.0,9057
347,-21.0,5700
348,-20.0,4983
349,-19.0,4267
350,-20.0,6542
351,-14.0,9722
352,-21.0,3603
353,-16.0,7974
354,-17.0,6728
355,-19.0,8523
356,-19.0,8715
357,-19.0,6916
358,-13.0,8854
359,-15.0,7699
360,-20.0,4193
361,-19.0,5607
362,-20.0,5413
363,-20.0,5955
364,-19.0,4660
365,-17.0,5732
366,-17.0,6649
367,-20.0,3482
368,-17.0,5906
369,-19.0,6977
370,-19.0,4283
371,-13.0,7120
372,-15.0,6632
373,-16.0,7220
374,-14.0,8566
375,-18.0,8045
376,-13.0,11086
377,-15.0,6389
378,-17.0,8366
379,-18.0,6928
380,-19.0,5707
381,-21.0,6478
382,-15.0,8875
383,-16.0,6190
384,-12.0,10501
385,-16.0,6773
386,-17.0,9042
387,-15.0,7964
388,-17.0,7195
389,-17.0,6789
390,-12.0,10542
391,-16.0,7281
392,-20.0,6302
393,-12.0,8516
