episode,reward,length
209,-20.0,3370
210,-21.0,3168
211,-21.0,3296
212,-21.0,3296
213,-21.0,3056
214,-21.0,3056
215,-21.0,3056
216,-21.0,3056
217,-21.0,3056
218,-21.0,3296
219,-20.0,3367
220,-21.0,3056
221,-21.0,3168
222,-21.0,3056
223,-21.0,3296
224,-21.0,3056
225,-20.0,3855
226,-20.0,3610
227,-20.0,3479
228,-21.0,3056
229,-21.0,3540
230,-21.0,3536
231,-21.0,3056
232,-21.0,3168
233,-21.0,3056
234,-20.0,3668
235,-21.0,3168
236,-21.0,3056
237,-21.0,3056
238,-21.0,3056
239,-21.0,3056
240,-21.0,3131
241,-21.0,3359
242,-21.0,3056
243,-21.0,3056
244,-21.0,3056
245,-21.0,3056
246,-21.0,3296
247,-21.0,3536
248,-20.0,3373
249,-21.0,3296
250,-21.0,3056
251,-21.0,3056
252,-21.0,3776
253,-21.0,3776
254,-21.0,3056
255,-20.0,3700
256,-21.0,3056
257,-21.0,3056
258,-21.0,3056
259,-21.0,3408
260,-21.0,3056
261,-21.0,3056
262,-21.0,3056
263,-21.0,3168
264,-21.0,3056
265,-21.0,3056
266,-21.0,3056
267,-21.0,3408
268,-21.0,3168
269,-21.0,3056
270,-21.0,3300
271,-21.0,3056
272,-21.0,3056
273,-21.0,3296
274,-21.0,3056
275,-21.0,3408
276,-21.0,3056
277,-21.0,3357
278,-21.0,3056
279,-21.0,3056
280,-21.0,3296
281,-21.0,3168
282,-21.0,3056
283,-21.0,3056
284,-21.0,3056
285,-21.0,3168
286,-21.0,3168
287,-21.0,3296
288,-20.0,3594
289,-21.0,3536
290,-21.0,3128
291,-21.0,3056
292,-21.0,3536
293,-21.0,3056
294,-21.0,3056
295,-21.0,3381
296,-21.0,3056
297,-21.0,4016
298,-21.0,3056
299,-20.0,3367
300,-21.0,3168
301,-21.0,3056
302,-21.0,3296
303,-21.0,3296
304,-21.0,3408
305,-21.0,3056
306,-21.0,3056
307,-21.0,3056
308,-21.0,3296
309,-21.0,3056
310,-21.0,3056
311,-21.0,3168
312,-21.0,3357
313,-21.0,3168
314,-21.0,3536
315,-21.0,3131
316,-21.0,3056
317,-20.0,3479
318,-21.0,3168
319,-21.0,3056
320,-21.0,3416
321,-21.0,3056
322,-21.0,3536
323,-21.0,3168
324,-21.0,3304
325,-21.0,3300
326,-21.0,3536
327,-21.0,3056
328,-21.0,3296
329,-21.0,3056
330,-21.0,4504
331,-21.0,3656
332,-21.0,3392
333,-21.0,3168
334,-21.0,3536
335,-21.0,3131
336,-21.0,3056
337,-21.0,3131
338,-21.0,3056
339,-21.0,3056
340,-21.0,3056
341,-21.0,3056
342,-21.0,3056
343,-21.0,3536
344,-21.0,3056
345,-21.0,3056
346,-21.0,4016
347,-21.0,3304
348,-21.0,3536
349,-21.0,3056
350,-21.0,3168
351,-21.0,3168
352,-21.0,3056
353,-21.0,3168
354,-21.0,3056
355,-21.0,3056
356,-21.0,3056
357,-21.0,3296
358,-21.0,3056
359,-21.0,3056
360,-21.0,3296
361,-21.0,3296
362,-21.0,3536
363,-21.0,3056
364,-21.0,3056
365,-21.0,3056
366,-21.0,3056
367,-21.0,3056
368,-21.0,3536
369,-21.0,3056
370,-21.0,3056
371,-21.0,4256
372,-21.0,3056
373,-21.0,3056
374,-21.0,3056
375,-21.0,3296
376,-21.0,3296
377,-21.0,3416
378,-21.0,3392
379,-21.0,3536
380,-21.0,3536
381,-21.0,3056
382,-21.0,3056
383,-21.0,3776
384,-21.0,3056
385,-21.0,3544
386,-20.0,4167
387,-21.0,3056
388,-20.0,3367
389,-21.0,3296
390,-20.0,3348
391,-21.0,3056
392,-21.0,3056
393,-21.0,3544
394,-21.0,3296
395,-21.0,3296
396,-21.0,3056
397,-21.0,3056
398,-21.0,3056
399,-21.0,3056
400,-21.0,3408
401,-21.0,3296
402,-21.0,3056
403,-21.0,3368
404,-21.0,3296
405,-21.0,3056
406,-21.0,3056
407,-21.0,3056
408,-21.0,3408
409,-21.0,3056
410,-21.0,3304
411,-21.0,3131
412,-21.0,3056
413,-21.0,3056
414,-21.0,3168
415,-21.0,3056
416,-21.0,3357
417,-21.0,3056
418,-21.0,3056
419,-21.0,3056
420,-20.0,3373
421,-21.0,3131
422,-21.0,3296
423,-21.0,3296
424,-21.0,3056
425,-21.0,3056
426,-21.0,3056
427,-21.0,3056
428,-21.0,3056
429,-21.0,3056
430,-21.0,3780
431,-21.0,3056
432,-21.0,3168
433,-21.0,3056
434,-21.0,3536
435,-20.0,3370
436,-21.0,3056
437,-21.0,3056
438,-21.0,3056
439,-21.0,3056
440,-21.0,3056
441,-21.0,3056
442,-21.0,3056
443,-21.0,3304
444,-21.0,3548
445,-21.0,3304
446,-21.0,3056
447,-21.0,3784
448,-21.0,3056
449,-21.0,3131
450,-20.0,3370
451,-21.0,3056
452,-21.0,3056
453,-21.0,3056
454,-20.0,3350
455,-21.0,3776
456,-21.0,3056
457,-21.0,3540
458,-21.0,3304
459,-21.0,3056
460,-21.0,3128
461,-21.0,3056
462,-21.0,3304
463,-21.0,3300
464,-21.0,3536
465,-21.0,3056
466,-21.0,3296
467,-21.0,3056
468,-20.0,3348
469,-21.0,3056
470,-21.0,3056
471,-21.0,3536
472,-20.0,3350
473,-21.0,3056
474,-21.0,3296
475,-21.0,3056
476,-20.0,3350
477,-21.0,3300
478,-21.0,3296
479,-21.0,3296
480,-21.0,3056
481,-21.0,3056
482,-21.0,3056
483,-21.0,3784
484,-21.0,3408
485,-21.0,3304
486,-21.0,3056
487,-21.0,3168
488,-21.0,3408
489,-21.0,3056
490,-21.0,3056
491,-21.0,3296
492,-21.0,3056
493,-21.0,3296
494,-21.0,3300
495,-21.0,3056
496,-21.0,3056
497,-21.0,3056
498,-21.0,3168
499,-21.0,3168
500,-21.0,3056
501,-21.0,3056
502,-21.0,3056
503,-21.0,3056
504,-21.0,3168
505,-21.0,3056
506,-21.0,3056
507,-21.0,3056
508,-21.0,3056
509,-21.0,3540
510,-21.0,3056
511,-21.0,3056
512,-21.0,3056
513,-21.0,3296
514,-21.0,3056
515,-20.0,3610
516,-21.0,3056
517,-20.0,3613
518,-21.0,3056
519,-21.0,3056
520,-21.0,3168
521,-21.0,3056
522,-21.0,3056
523,-21.0,3056
524,-21.0,3296
525,-21.0,3168
526,-21.0,3296
527,-21.0,3536
528,-21.0,3168
529,-21.0,3056
530,-21.0,3056
531,-21.0,3536
532,-21.0,3056
533,-21.0,3056
534,-20.0,3590
535,-20.0,3367
536,-21.0,3168
537,-20.0,3352
538,-21.0,3168
539,-21.0,3648
540,-21.0,3536
541,-21.0,3056
542,-21.0,3168
543,-21.0,3056
544,-21.0,3056
545,-21.0,3304
546,-21.0,3540
547,-21.0,3056
548,-21.0,3296
549,-21.0,3056
550,-21.0,3652
551,-21.0,3168
552,-21.0,3056
553,-21.0,3056
554,-21.0,3056
555,-21.0,3056
556,-21.0,3056
557,-21.0,3168
558,-21.0,3056
559,-21.0,3168
560,-21.0,3056
561,-21.0,3056
562,-21.0,3056
563,-21.0,3056
564,-21.0,3296
565,-20.0,3370
566,-21.0,3056
567,-21.0,3056
568,-21.0,3056
569,-21.0,3056
570,-21.0,3056
571,-21.0,3056
572,-21.0,3056
573,-21.0,3296
574,-21.0,3540
575,-21.0,3056
576,-21.0,3056
577,-21.0,3245
578,-21.0,3056
579,-21.0,3776
580,-21.0,3056
581,-21.0,3131
582,-21.0,3296
583,-21.0,3056
584,-21.0,3304
585,-21.0,3056
586,-21.0,3056
587,-21.0,3056
588,-21.0,3056
589,-21.0,3168
590,-21.0,3056
591,-21.0,3056
592,-21.0,3056
593,-20.0,3691
594,-21.0,3536
595,-21.0,3056
596,-20.0,3607
597,-21.0,3776
598,-21.0,3056
599,-21.0,3056
600,-21.0,3056
601,-21.0,3300
602,-21.0,3056
603,-20.0,3370
604,-20.0,3348
605,-21.0,3056
606,-21.0,3304
607,-21.0,3056
608,-21.0,3056
609,-21.0,3056
610,-21.0,3056
611,-21.0,3056
612,-21.0,3056
613,-21.0,3304
614,-21.0,3056
615,-21.0,3168
616,-21.0,3056
617,-20.0,3350
618,-21.0,3304
619,-21.0,3056
620,-20.0,3370
621,-21.0,3056
622,-21.0,3056
