episode,reward,length
209,-19.0,4799
210,-21.0,3485
211,-20.0,5145
212,-21.0,5310
213,-20.0,5511
214,-21.0,4241
215,-18.0,6670
216,-20.0,5070
217,-21.0,4707
218,-17.0,7814
219,-15.0,8945
220,-19.0,5612
221,-12.0,9086
222,-19.0,6100
223,-18.0,5657
224,-19.0,6590
225,-17.0,9659
226,-16.0,8219
227,-18.0,7232
228,-17.0,5625
229,-18.0,6312
230,-18.0,7098
231,-16.0,10006
232,-17.0,8172
233,-16.0,7028
234,-14.0,8256
235,-17.0,9804
236,-14.0,9730
237,-18.0,9614
238,-19.0,6811
239,-19.0,7476
240,-14.0,8945
241,-19.0,8628
242,-19.0,6053
243,-18.0,7618
244,-19.0,7220
245,-17.0,8130
246,-8.0,13404
247,-15.0,7356
248,-18.0,7524
249,-16.0,10038
250,-12.0,9656
251,-18.0,8813
252,-15.0,10232
253,-13.0,13216
254,-11.0,12993
255,-19.0,7861
256,-14.0,11824
257,-18.0,8440
258,-13.0,10128
259,-15.0,11322
260,-14.0,13065
261,-13.0,14037
262,-14.0,10220
263,-16.0,8470
264,-19.0,8711
265,-18.0,10796
266,-7.0,16779
267,-12.0,9652
268,-14.0,15614
269,3.0,18206
270,-17.0,10909
271,-17.0,7197
272,-15.0,7599
273,-12.0,13243
274,-12.0,11846
275,-11.0,8629
276,-17.0,10189
277,-15.0,11394
278,-15.0,8250
279,-17.0,9419
280,-16.0,7158
281,-17.0,10064
282,-16.0,11993
283,-1.0,14161
284,-16.0,10099
285,-3.0,13567
286,-15.0,9348
287,-4.0,14748
288,-10.0,9625
289,-13.0,9729
290,-12.0,9601
291,-16.0,9647
292,-15.0,10413
293,-16.0,9015
294,-13.0,8130
295,-17.0,6097
296,-15.0,9038
297,-11.0,11540
298,-15.0,8908
299,-9.0,11401
300,-16.0,7507
301,-7.0,12448
302,-18.0,4862
303,-17.0,10154
304,-12.0,9379
305,-15.0,9544
306,-10.0,11632
307,-5.0,11491
308,-17.0,7375
309,1.0,15238
310,-17.0,9503
311,-20.0,5353
312,-10.0,11167
313,-13.0,9579
314,-9.0,11812
315,-3.0,13418
316,-6.0,11427
317,-18.0,7321
318,-16.0,8625
319,-7.0,12302
320,-18.0,7069
321,-10.0,10120
322,-12.0,10338
323,-9.0,10974
324,-9.0,10882
325,-3.0,12948
326,-10.0,11650
327,-2.0,13594
328,-4.0,15152
329,-8.0,14028
330,-8.0,11841
331,-10.0,11656
332,-12.0,11173
333,2.0,15540
334,8.0,11672
