episode,reward,length
209,-20.0,3681
210,-20.0,3350
211,-20.0,3350
212,-20.0,3373
213,-21.0,3415
214,-20.0,3615
215,-21.0,3056
216,-21.0,3280
217,-21.0,3296
218,-21.0,3056
219,-21.0,3056
220,-20.0,3373
221,-20.0,3832
222,-21.0,3412
223,-21.0,3056
224,-21.0,3168
225,-20.0,3367
226,-19.0,3796
227,-21.0,3168
228,-21.0,3300
229,-21.0,3056
230,-21.0,3056
231,-21.0,3304
232,-21.0,3300
233,-20.0,4070
234,-21.0,3131
235,-21.0,3056
236,-21.0,3056
237,-21.0,3168
238,-19.0,3746
239,-20.0,3619
240,-20.0,3367
241,-20.0,3721
242,-21.0,3304
243,-20.0,3373
244,-20.0,3367
245,-21.0,3056
246,-21.0,3056
247,-21.0,3280
248,-21.0,3300
249,-21.0,4016
250,-21.0,3168
251,-20.0,3593
252,-20.0,3373
253,-21.0,3168
254,-21.0,3056
255,-21.0,3723
256,-21.0,3408
257,-21.0,3280
258,-21.0,3168
259,-21.0,3168
260,-21.0,4016
261,-21.0,3536
262,-21.0,3300
263,-20.0,3847
264,-20.0,3367
265,-21.0,3056
266,-20.0,3370
267,-21.0,3168
268,-21.0,3304
269,-21.0,3784
270,-21.0,3056
271,-21.0,3552
272,-21.0,3536
273,-21.0,3296
274,-21.0,3056
275,-21.0,3168
276,-21.0,3056
277,-21.0,3524
278,-21.0,3304
279,-20.0,3709
280,-21.0,3416
281,-21.0,3784
282,-21.0,3776
283,-21.0,3056
284,-21.0,3168
285,-21.0,3300
286,-21.0,3056
287,-21.0,3540
288,-21.0,3056
289,-21.0,3128
290,-20.0,3373
291,-21.0,3168
292,-21.0,3056
293,-21.0,3056
294,-21.0,3056
295,-21.0,3296
296,-21.0,3056
297,-21.0,3304
298,-21.0,3056
299,-21.0,3544
300,-20.0,3350
301,-21.0,3296
302,-21.0,3304
303,-21.0,3168
304,-20.0,3590
305,-21.0,3304
306,-21.0,3056
307,-21.0,3296
308,-21.0,3408
309,-21.0,3296
310,-21.0,3056
311,-20.0,3373
312,-21.0,3540
313,-21.0,3304
314,-20.0,3348
315,-21.0,3536
316,-21.0,3168
317,-21.0,4256
318,-21.0,3168
319,-21.0,3304
320,-21.0,3131
321,-20.0,3683
322,-21.0,3056
323,-21.0,3725
324,-21.0,3536
325,-21.0,3300
326,-20.0,3719
327,-20.0,3591
328,-21.0,3536
329,-21.0,3056
330,-19.0,4142
331,-21.0,3489
332,-21.0,3056
333,-19.0,3792
334,-21.0,3168
335,-21.0,3056
336,-21.0,3373
337,-21.0,3304
338,-21.0,3056
339,-20.0,3367
340,-21.0,3296
341,-20.0,3350
342,-21.0,3408
343,-21.0,3056
344,-21.0,3296
345,-21.0,3056
346,-21.0,3131
347,-21.0,3296
348,-21.0,3296
349,-21.0,3544
350,-21.0,3056
351,-21.0,3056
352,-21.0,3536
353,-21.0,3056
354,-21.0,3548
355,-21.0,3300
356,-21.0,3056
357,-20.0,3828
358,-21.0,3280
359,-21.0,3296
360,-21.0,3536
361,-21.0,3056
362,-21.0,3056
363,-21.0,3056
364,-20.0,3367
365,-21.0,3304
366,-20.0,3367
367,-20.0,3367
368,-21.0,3056
369,-21.0,3296
370,-21.0,4136
371,-21.0,3300
372,-21.0,3296
373,-21.0,3280
374,-21.0,3056
375,-21.0,3304
376,-21.0,3656
377,-21.0,3296
378,-21.0,3408
379,-21.0,3251
380,-21.0,3056
381,-20.0,3610
382,-21.0,3792
383,-21.0,3168
384,-21.0,3296
385,-21.0,3168
386,-21.0,3300
387,-21.0,3412
388,-21.0,3304
389,-21.0,3304
390,-20.0,3738
391,-20.0,3710
392,-21.0,3304
393,-20.0,3610
394,-20.0,3610
395,-20.0,3367
396,-20.0,3444
397,-21.0,3056
398,-21.0,3056
399,-21.0,4016
400,-21.0,3168
401,-21.0,3056
402,-21.0,3544
403,-21.0,3859
404,-21.0,3408
405,-21.0,3304
406,-20.0,3462
407,-21.0,3296
408,-21.0,3416
409,-21.0,3056
410,-21.0,3304
411,-21.0,3296
412,-21.0,3304
413,-21.0,3296
414,-21.0,3168
415,-21.0,3056
416,-21.0,3168
417,-20.0,3348
418,-21.0,3540
419,-20.0,3348
420,-21.0,3128
421,-21.0,3168
422,-21.0,3168
423,-21.0,3304
424,-21.0,3296
425,-21.0,3056
426,-20.0,3348
427,-20.0,3373
428,-20.0,3367
429,-21.0,3056
430,-20.0,3348
431,-21.0,3056
432,-21.0,3296
433,-20.0,3370
434,-21.0,3131
435,-20.0,3613
436,-21.0,3711
437,-21.0,3056
438,-21.0,3304
439,-21.0,3056
440,-21.0,3296
441,-21.0,3304
442,-21.0,3300
443,-21.0,3392
444,-21.0,3131
445,-21.0,3859
446,-21.0,3056
447,-20.0,3588
448,-21.0,3056
449,-20.0,3348
450,-20.0,3591
451,-21.0,3172
452,-21.0,3552
453,-21.0,3300
454,-21.0,3355
455,-21.0,3296
456,-21.0,3300
457,-21.0,3300
458,-21.0,3304
459,-20.0,3615
460,-21.0,3296
461,-21.0,3776
462,-21.0,3056
463,-21.0,3296
464,-21.0,3296
465,-21.0,3168
466,-21.0,3168
467,-20.0,3592
468,-20.0,3348
469,-21.0,3056
470,-21.0,3056
471,-21.0,3296
472,-21.0,3784
473,-20.0,3861
474,-21.0,3296
475,-21.0,3304
476,-21.0,3296
477,-21.0,3056
478,-21.0,3296
479,-20.0,3348
480,-21.0,3131
481,-20.0,3777
482,-21.0,3296
483,-20.0,3373
484,-21.0,3056
485,-21.0,3131
486,-21.0,3056
487,-21.0,3056
488,-20.0,3348
489,-21.0,3056
490,-21.0,3300
491,-20.0,3373
492,-21.0,3056
493,-20.0,3367
494,-21.0,3131
495,-20.0,3679
496,-21.0,3056
497,-21.0,3056
498,-21.0,3540
499,-21.0,3131
500,-20.0,3611
501,-21.0,3056
502,-21.0,3056
503,-21.0,3131
504,-21.0,3168
505,-21.0,3056
506,-21.0,3056
507,-20.0,3373
508,-21.0,3304
509,-21.0,3168
510,-21.0,3132
511,-21.0,3412
512,-21.0,3056
513,-21.0,3304
514,-21.0,3056
515,-21.0,3168
516,-21.0,3056
517,-21.0,3800
518,-20.0,3621
519,-21.0,3056
520,-21.0,3056
521,-21.0,3168
522,-21.0,3168
523,-20.0,3590
524,-21.0,3304
525,-21.0,3304
526,-21.0,3544
527,-21.0,3056
528,-20.0,3348
529,-21.0,3131
530,-20.0,3722
531,-21.0,3415
532,-21.0,3168
533,-21.0,3548
534,-21.0,3540
535,-20.0,3607
536,-20.0,3348
537,-21.0,3304
538,-20.0,3367
539,-21.0,3540
540,-20.0,3350
541,-21.0,3056
542,-21.0,3168
543,-21.0,3056
544,-21.0,3056
545,-21.0,3243
546,-21.0,3056
547,-20.0,3462
548,-21.0,3416
549,-21.0,3056
550,-21.0,3780
551,-21.0,3056
552,-21.0,3131
553,-21.0,3520
554,-20.0,3348
555,-21.0,3056
556,-21.0,3168
557,-21.0,3392
558,-21.0,3056
559,-20.0,3621
560,-20.0,3367
561,-21.0,3372
562,-21.0,3056
563,-21.0,3648
564,-21.0,3536
565,-21.0,3540
566,-21.0,3304
567,-20.0,3367
568,-20.0,3348
569,-21.0,3056
570,-20.0,3367
571,-21.0,3296
572,-21.0,3131
573,-21.0,3522
574,-20.0,3596
575,-20.0,3367
576,-20.0,3700
577,-20.0,4159
578,-21.0,3056
579,-20.0,3588
580,-20.0,3348
581,-21.0,3296
582,-20.0,4027
583,-20.0,3350
584,-21.0,3296
585,-21.0,3408
586,-21.0,3056
587,-21.0,3056
588,-21.0,3056
589,-19.0,4064
590,-21.0,3056
591,-21.0,3056
592,-21.0,3056
593,-21.0,3056
594,-21.0,3056
595,-21.0,3056
596,-21.0,3056
597,-21.0,3056
598,-21.0,3056
599,-21.0,3056
600,-21.0,3056
